date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:27:07	195486/195486	---M-Z	200	added ('OK')	text/html	etag:%222fb9e-6220d31708ef4-gzip%22	https://templates.iqonic.design/booksto-dist/html/form/form-switch.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/form/form-switch.html	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:07	197871/197871	---M-Z	200	added ('OK')	text/html	etag:%22304ef-6220d31708ef4-gzip%22	https://templates.iqonic.design/booksto-dist/html/form/form-checkbox.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/form/form-checkbox.html	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:07	194602/194602	---M-Z	200	added ('OK')	text/html	etag:%222f82a-6220d31708ef4-gzip%22	https://templates.iqonic.design/booksto-dist/html/form/form-radio.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/form/form-radio.html	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:07	201084/201084	---M-Z	200	added ('OK')	text/html	etag:%223117c-6220d31707f54-gzip%22	https://templates.iqonic.design/booksto-dist/html/form-wizard/simple-wizard.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/form-wizard/simple-wizard.html	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:08	199822/199822	---M-Z	200	added ('OK')	text/html	etag:%2230c8e-6220d31707f54-gzip%22	https://templates.iqonic.design/booksto-dist/html/form-wizard/validate-wizard.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/form-wizard/validate-wizard.html	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:08	199286/199286	---M-Z	200	added ('OK')	text/html	etag:%2230a76-6220d31707f54-gzip%22	https://templates.iqonic.design/booksto-dist/html/form-wizard/vertical-wizard.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/form-wizard/vertical-wizard.html	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:08	188789/188789	---M-Z	200	added ('OK')	text/html	etag:%222e175-6220d3170ae35-gzip%22	https://templates.iqonic.design/booksto-dist/html/maps/google.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/maps/google.html	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:08	186762/186762	---M-Z	200	added ('OK')	text/html	etag:%222d98a-6220d3170bdd5-gzip%22	https://templates.iqonic.design/booksto-dist/html/maps/vector.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/maps/vector.html	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:09	214577/214577	---M-Z	200	added ('OK')	text/html	etag:%2234631-6220d31712b38-gzip%22	https://templates.iqonic.design/booksto-dist/html/table/basic-table.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/table/basic-table.html	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:09	266302/266302	---M-Z	200	added ('OK')	text/html	etag:%224103e-6220d31713ad8-gzip%22	https://templates.iqonic.design/booksto-dist/html/table/table-data.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/table/table-data.html	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:09	189129/189129	---M-Z	200	added ('OK')	text/html	etag:%222e2c9-6220d31712b38-gzip%22	https://templates.iqonic.design/booksto-dist/html/table/edit-table.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/table/edit-table.html	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:09	199833/199833	---M-Z	200	added ('OK')	text/html	etag:%2230c99-6220d31709e95-gzip%22	https://templates.iqonic.design/booksto-dist/html/icons/dripicons.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/icons/dripicons.html	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:10	197744/197744	---M-Z	200	added ('OK')	text/html	etag:%2230470-6220d31709e95-gzip%22	https://templates.iqonic.design/booksto-dist/html/icons/font-awesome.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/icons/font-awesome.html	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:10	196822/196822	---M-Z	200	added ('OK')	text/html	etag:%22300d6-6220d31709e95-gzip%22	https://templates.iqonic.design/booksto-dist/html/icons/line-awesome.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/icons/line-awesome.html	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:10	197333/197333	---M-Z	200	added ('OK')	text/html	etag:%22302d5-6220d3170ae35-gzip%22	https://templates.iqonic.design/booksto-dist/html/icons/remixicon.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/icons/remixicon.html	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:10	197013/197013	---M-Z	200	added ('OK')	text/html	etag:%2230195-6220d3170ae35-gzip%22	https://templates.iqonic.design/booksto-dist/html/icons/unicons.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/icons/unicons.html	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:11	196870/196870	---M-Z	200	added ('OK')	text/html	etag:%2230106-6220d31709e95-gzip%22	https://templates.iqonic.design/booksto-dist/html/icons/ph-duotone.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/icons/ph-duotone.html	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:11	101204/101204	---M--	200	added ('OK')	image/jpeg	etag:%2218b54-6217004ba54e6%22	https://templates.iqonic.design/booksto-dist/html/assets/images/avatars/01.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/avatars/01.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:11	177339/177339	---M--	200	added ('OK')	image/png	etag:%222b4bb-6217004bfe2e4%22	https://templates.iqonic.design/booksto-dist/html/assets/images/page-img/side-bkg.png	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/page-img/side-bkg.png	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:13	105031/105031	---M--	200	added ('OK')	image/jpeg	etag:%2219a47-6217004baa307%22	https://templates.iqonic.design/booksto-dist/html/assets/images/avatars/03.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/avatars/03.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:13	122794/122794	---M--	200	added ('OK')	image/jpeg	etag:%221dfaa-6217004ba9367%22	https://templates.iqonic.design/booksto-dist/html/assets/images/avatars/02.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/avatars/02.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:13	18484/18484	---M--	200	added ('OK')	image/jpeg	etag:%224834-6217004bc0a6f%22	https://templates.iqonic.design/booksto-dist/html/assets/images/cart/01.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/cart/01.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:13	20375/20375	---M--	200	added ('OK')	image/jpeg	etag:%224f97-6217004bc0a6f%22	https://templates.iqonic.design/booksto-dist/html/assets/images/cart/02.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/cart/02.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:14	143468/143468	---M--	200	added ('OK')	image/jpeg	etag:%222306c-6217004baa307%22	https://templates.iqonic.design/booksto-dist/html/assets/images/avatars/04.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/avatars/04.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:14	19470/19470	---M--	200	added ('OK')	image/jpeg	etag:%224c0e-6217004bc0a6f%22	https://templates.iqonic.design/booksto-dist/html/assets/images/cart/03.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/cart/03.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:14	12740/12740	---M--	200	added ('OK')	image/jpeg	etag:%2231c4-6217004bc0a6f%22	https://templates.iqonic.design/booksto-dist/html/assets/images/cart/04.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/cart/04.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:14	23715/23715	---M--	200	added ('OK')	image/jpeg	etag:%225ca3-6217004baa307%22	https://templates.iqonic.design/booksto-dist/html/assets/images/avatars/1.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/avatars/1.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:15	190487/190487	---M-Z	200	added ('OK')	text/html	etag:%222e817-6220d31717959-gzip%22	https://templates.iqonic.design/booksto-dist/html/user/user-account-setting.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/user/user-account-setting.html	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:15	192609/192609	---M-Z	200	added ('OK')	text/html	etag:%222f061-6220d317188fa-gzip%22	https://templates.iqonic.design/booksto-dist/html/user/user-privacy-setting.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/user/user-privacy-setting.html	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:16	162112/162112	---M--	200	added ('OK')	image/jpeg	etag:%2227940-6217004c33e57%22	https://templates.iqonic.design/booksto-dist/html/assets/images/swiper/01.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/swiper/01.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:16	75104/75104	---M--	200	added ('OK')	image/jpeg	etag:%2212560-6217004c33e57%22	https://templates.iqonic.design/booksto-dist/html/assets/images/swiper/02.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/swiper/02.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:16	50529/50529	---M--	200	added ('OK')	image/jpeg	etag:%22c561-6217004c33e57%22	https://templates.iqonic.design/booksto-dist/html/assets/images/swiper/03.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/swiper/03.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:17	48090/48090	---M--	200	added ('OK')	image/jpeg	etag:%22bbda-6217004c33e57%22	https://templates.iqonic.design/booksto-dist/html/assets/images/swiper/04.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/swiper/04.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:17	35774/35774	---M--	200	added ('OK')	image/jpeg	etag:%228bbe-6217004c33e57%22	https://templates.iqonic.design/booksto-dist/html/assets/images/swiper/05.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/swiper/05.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:17	35480/35480	---M--	200	added ('OK')	image/jpeg	etag:%228a98-6217004c35d97%22	https://templates.iqonic.design/booksto-dist/html/assets/images/swiper/06.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/swiper/06.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:17	37839/37839	---M--	200	added ('OK')	image/jpeg	etag:%2293cf-6217004c35d97%22	https://templates.iqonic.design/booksto-dist/html/assets/images/swiper/07.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/swiper/07.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:17	35781/35781	---M--	200	added ('OK')	image/jpeg	etag:%228bc5-6217004c35d97%22	https://templates.iqonic.design/booksto-dist/html/assets/images/swiper/08.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/swiper/08.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:18	61688/61688	---M--	200	added ('OK')	image/jpeg	etag:%22f0f8-6217004c35d97%22	https://templates.iqonic.design/booksto-dist/html/assets/images/swiper/09.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/swiper/09.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:18	238230/238230	---M--	200	added ('OK')	image/jpeg	etag:%223a296-6217004bb8d6c%22	https://templates.iqonic.design/booksto-dist/html/assets/images/browse-books/01.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/browse-books/01.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:18	192776/192776	---M--	200	added ('OK')	image/jpeg	etag:%222f108-6217004bb8d6c%22	https://templates.iqonic.design/booksto-dist/html/assets/images/browse-books/02.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/browse-books/02.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:19	180291/180291	---M--	200	added ('OK')	image/jpeg	etag:%222c043-6217004bb8d6c%22	https://templates.iqonic.design/booksto-dist/html/assets/images/browse-books/04.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/browse-books/04.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:19	115429/115429	---M--	200	added ('OK')	image/jpeg	etag:%221c2e5-6217004bb8d6c%22	https://templates.iqonic.design/booksto-dist/html/assets/images/browse-books/05.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/browse-books/05.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:19	185067/185067	---M--	200	added ('OK')	image/jpeg	etag:%222d2eb-6217004bb8d6c%22	https://templates.iqonic.design/booksto-dist/html/assets/images/browse-books/03.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/browse-books/03.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:20	247928/247928	---M--	200	added ('OK')	image/jpeg	etag:%223c878-6217004bbbc4d%22	https://templates.iqonic.design/booksto-dist/html/assets/images/browse-books/07.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/browse-books/07.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:20	432193/432193	---M--	200	added ('OK')	image/jpeg	etag:%2269841-6217004bbbc4d%22	https://templates.iqonic.design/booksto-dist/html/assets/images/browse-books/06.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/browse-books/06.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:20	302845/302845	---M--	200	added ('OK')	image/jpeg	etag:%2249efd-6217004bbdb8e%22	https://templates.iqonic.design/booksto-dist/html/assets/images/browse-books/09.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/browse-books/09.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:20	357191/357191	---M--	200	added ('OK')	image/jpeg	etag:%2257347-6217004bc0a6f%22	https://templates.iqonic.design/booksto-dist/html/assets/images/browse-books/10.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/browse-books/10.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:20	837257/837257	---M--	200	added ('OK')	image/jpeg	etag:%22cc689-6217004bbdb8e%22	https://templates.iqonic.design/booksto-dist/html/assets/images/browse-books/08.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/browse-books/08.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:20	195342/195342	---M--	200	added ('OK')	image/jpeg	etag:%222fb0e-6217004bc0a6f%22	https://templates.iqonic.design/booksto-dist/html/assets/images/browse-books/11.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/browse-books/11.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:21	57815/57815	---M--	200	added ('OK')	image/jpeg	etag:%22e1d7-6217004bc0a6f%22	https://templates.iqonic.design/booksto-dist/html/assets/images/browse-books/12.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/browse-books/12.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:21	45206/45206	---M--	200	added ('OK')	image/png	etag:%22b096-6217004beb9fe%22	https://templates.iqonic.design/booksto-dist/html/assets/images/page-img/featured-book.png	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/page-img/featured-book.png	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:21	98046/98046	---M--	200	added ('OK')	image/jpeg	etag:%2217efe-6217004baa307%22	https://templates.iqonic.design/booksto-dist/html/assets/images/avatars/05.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/avatars/05.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:21	123902/123902	---M--	200	added ('OK')	image/jpeg	etag:%221e3fe-6217004baa307%22	https://templates.iqonic.design/booksto-dist/html/assets/images/avatars/06.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/avatars/06.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:22	105222/105222	---M--	200	added ('OK')	image/jpeg	etag:%2219b06-6217004baa307%22	https://templates.iqonic.design/booksto-dist/html/assets/images/avatars/07.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/avatars/07.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:22	103262/103262	---M--	200	added ('OK')	image/jpeg	etag:%221935e-6217004baa307%22	https://templates.iqonic.design/booksto-dist/html/assets/images/avatars/08.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/avatars/08.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:22	116960/116960	---M--	200	added ('OK')	image/jpeg	etag:%221c8e0-6217004baa307%22	https://templates.iqonic.design/booksto-dist/html/assets/images/avatars/09.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/avatars/09.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:22	85409/85409	---M--	200	added ('OK')	image/jpeg	etag:%2214da1-6217004baa307%22	https://templates.iqonic.design/booksto-dist/html/assets/images/avatars/10.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/avatars/10.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:23	87452/87452	---M--	200	added ('OK')	image/jpeg	etag:%221559c-6217004baa307%22	https://templates.iqonic.design/booksto-dist/html/assets/images/avatars/11.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/avatars/11.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:23	102360/102360	---M--	200	added ('OK')	image/jpeg	etag:%2218fd8-6217004bca6b2%22	https://templates.iqonic.design/booksto-dist/html/assets/images/favorite/01.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/favorite/01.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:23	126344/126344	---M--	200	added ('OK')	image/jpeg	etag:%221ed88-6217004bcc5f3%22	https://templates.iqonic.design/booksto-dist/html/assets/images/favorite/03.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/favorite/03.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:24	194645/194645	---M-Z	200	added ('OK')	text/html	etag:%222f855-6220d31707f54-gzip%22	https://templates.iqonic.design/booksto-dist/html/extra-pages/privacy-policy.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/extra-pages/privacy-policy.html	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:24	1048508/1048508	---M--	200	added ('OK')	image/jpeg	etag:%22fffbc-6217004bcc5f3%22	https://templates.iqonic.design/booksto-dist/html/assets/images/favorite/02.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/favorite/02.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:24	190385/190385	---M-Z	200	added ('OK')	text/html	etag:%222e7b1-6220d31707f54-gzip%22	https://templates.iqonic.design/booksto-dist/html/extra-pages/terms-of-service.html	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/extra-pages/terms-of-service.html	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:25	715363/715363	---M--	200	added ('OK')	image/jpeg	etag:%22aea63-6217004bce534%22	https://templates.iqonic.design/booksto-dist/html/assets/images/favorite/04.jpg	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/images/favorite/04.jpg	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:25	267862/267862	---MCZ	200	added ('OK')	application/javascript	etag:%2241656-6217004c3abb9-gzip%22	https://templates.iqonic.design/booksto-dist/html/assets/js/core/libs.min.js	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/js/core/libs.min.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:25	49685/49685	---M-Z	200	added ('OK')	application/javascript	etag:%22c215-6217004cdbe11-gzip%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/flatpickr/dist/flatpickr.min.js	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/flatpickr/dist/flatpickr.min.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:25	4521/4521	---M-Z	200	added ('OK')	application/javascript	etag:%2211a9-6217004c3bb59-gzip%22	https://templates.iqonic.design/booksto-dist/html/assets/js/plugins/slider-tabs.js	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/js/plugins/slider-tabs.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:25	47915/47915	---M-Z	200	added ('OK')	application/javascript	etag:%22bb2b-6217004df0450-gzip%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/sweetalert2/dist/sweetalert2.min.js	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/sweetalert2/dist/sweetalert2.min.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:26	5638/5638	---M-Z	200	added ('OK')	application/javascript	etag:%221606-6217004c3bb59-gzip%22	https://templates.iqonic.design/booksto-dist/html/assets/js/plugins/sweet-alert.js	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/js/plugins/sweet-alert.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:26	842/842	---M-Z	200	added ('OK')	application/javascript	etag:%2234a-6217004c3bb59-gzip%22	https://templates.iqonic.design/booksto-dist/html/assets/js/plugins/select2.js	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/js/plugins/select2.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:26	135914/135914	---M-Z	200	added ('OK')	application/javascript	etag:%22212ea-6217004df13f0-gzip%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/swiperSlider/swiper.min.js	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/swiperSlider/swiper.min.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:27	12582/12582	---M-Z	200	added ('OK')	application/javascript	etag:%223126-6217004d4c317-gzip%22	https://templates.iqonic.design/booksto-dist/html/assets/vendor/lodash/lodash.min.js	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/vendor/lodash/lodash.min.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:27	7503/7503	---M-Z	200	added ('OK')	application/javascript	etag:%221d4f-6217004c3abb9-gzip%22	https://templates.iqonic.design/booksto-dist/html/assets/js/iqonic-script/utility.min.js	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/js/iqonic-script/utility.min.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:27	14335/14335	---M-Z	200	added ('OK')	application/javascript	etag:%2237ff-6217004c3abb9-gzip%22	https://templates.iqonic.design/booksto-dist/html/assets/js/iqonic-script/setting.min.js	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/js/iqonic-script/setting.min.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:27	9496/9496	---M-Z	200	added ('OK')	application/javascript	etag:%222518-6217004c3bb59-gzip%22	https://templates.iqonic.design/booksto-dist/html/assets/js/setting-init.js	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/js/setting-init.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:28	3789/3789	---M-Z	200	added ('OK')	application/javascript	etag:%22ecd-6217004c37cd8-gzip%22	https://templates.iqonic.design/booksto-dist/html/assets/js/Charts/dashboard.js	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/js/Charts/dashboard.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:28	3031/3031	---M-Z	200	added ('OK')	application/javascript	etag:%22bd7-6217004c3abb9-gzip%22	https://templates.iqonic.design/booksto-dist/html/assets/js/plugins/flatpickr.js	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/js/plugins/flatpickr.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:28	663060/663060	---MCZ	200	added ('OK')	application/javascript	etag:%22a1e14-6217004c38c78-gzip%22	https://templates.iqonic.design/booksto-dist/html/assets/js/core/external.min.js	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/js/core/external.min.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:28	4309/4309	---M-Z	200	added ('OK')	application/javascript	etag:%2210d5-6217004c3bb59-gzip%22	https://templates.iqonic.design/booksto-dist/html/assets/js/vertical_slider.js	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/js/vertical_slider.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:29	6238/6238	---M-Z	200	added ('OK')	application/javascript	etag:%22185e-6217004c3bb59-gzip%22	https://templates.iqonic.design/booksto-dist/html/assets/js/slider.js?v=1.2.0	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/js/slider5438.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:29	19079/19079	---M-Z	200	added ('OK')	application/javascript	etag:%224a87-6217004c37cd8-gzip%22	https://templates.iqonic.design/booksto-dist/html/assets/js/booksto.js?v=1.2.0	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/js/booksto5438.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:29	6220/6220	---M-Z	200	added ('OK')	application/javascript	etag:%22184c-6217004c37cd8-gzip%22	https://templates.iqonic.design/booksto-dist/html/assets/js/booksto-advance.js?v=1.2.0	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/js/booksto-advance5438.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:30	3434/3434	---M-Z	200	added ('OK')	application/javascript	etag:%22d6a-6217004c3bb59-gzip%22	https://templates.iqonic.design/booksto-dist/html/assets/js/sidebar.js?v=1.2.0	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/js/sidebar5438.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:30	5338/5338	---M-Z	200	added ('OK')	application/javascript	etag:%2214da-621d4aec8f838-gzip%22	https://templates.iqonic.design/booksto-dist/html/assets/js/Setting/enchanter.js	D:/TemplateFE/BookSto/templates.iqonic.design/booksto-dist/html/assets/js/Setting/enchanter.js	(from https://templates.iqonic.design/booksto-dist/html/)
12:27:31	93167/93167	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fb4-16bef%22	https://cdnjs.cloudflare.com/ajax/libs/raphael/2.3.0/raphael.min.js	D:/TemplateFE/BookSto/cdnjs.cloudflare.com/ajax/libs/raphael/2.3.0/raphael.min.js	(from https://templates.iqonic.design/booksto-dist/html/)
